date,temp_max_c,temp_mean_c,humidity_mean_pct,wind_mean_ms,wind_max_ms,precip_sum_mm,sunshine_sum_h,global_radiation_sum_j_cm2,O3_max,O3_mean,O3_score,NO2_max,NO2_mean,NO2_score,PM10_max,PM10_mean,PM10_score,PM2.5_max,PM2.5_mean,PM2.5_score,SO2_max,SO2_mean,SO2_score,dominant_pollutant,dominant_score,month,year,hot_day
2024-12-19,13.2,10.441666666666666,79.54166666666667,7.2749999999999995,8.1,2.0,17.0,111.0,73.0,61.666666666666664,2.013888888888889,9.0,5.5,0.9,7.0,5.625,0.7777777777777777,4.0,3.25,0.8,3.0,2.2916666666666665,0.30000000000000004,O3,2.013888888888889,12,2024,False
2024-12-20,5.7,4.8875,77.45833333333333,7.720833333333334,9.4,0.0,162.0,251.0,74.0,65.3913043478261,2.0277777777777777,12.0,5.333333333333333,1.1,14.0,10.541666666666666,1.2777777777777777,8.0,6.0,1.3,3.0,2.0416666666666665,0.30000000000000004,O3,2.0277777777777777,12,2024,False
2024-12-21,6.6,4.3500000000000005,82.41666666666667,6.2375,7.3,0.7,0.0,118.0,54.0,48.916666666666664,1.625,9.0,6.708333333333333,0.9,12.0,7.041666666666667,1.1666666666666667,9.0,5.041666666666667,1.4,2.0,2.0,0.2,O3,1.625,12,2024,False
2024-12-22,6.6,5.054166666666666,89.66666666666667,5.916666666666667,8.5,3.6,54.0,160.0,71.0,57.458333333333336,1.9791666666666665,11.0,5.458333333333333,1.05,10.0,5.5,1.0555555555555556,7.0,3.3333333333333335,1.2,2.0,2.0,0.2,O3,1.9791666666666665,12,2024,False
2024-12-23,5.4,3.6875,86.41666666666667,5.979166666666667,7.3,1.1,3.0,143.0,70.0,59.791666666666664,1.9583333333333333,12.0,6.416666666666667,1.1,15.0,9.666666666666666,1.3333333333333333,10.0,6.25,1.5,2.0,2.0,0.2,O3,1.9583333333333333,12,2024,False
2024-12-24,4.4,2.720833333333333,85.33333333333333,4.295833333333333,6.6,0.0,47.0,138.0,58.0,45.125,1.7083333333333333,17.0,7.5,1.35,15.0,9.166666666666666,1.3333333333333333,11.0,6.0,1.6,2.0,2.0,0.2,O3,1.7083333333333333,12,2024,False
2024-12-25,5.4,2.8833333333333333,90.70833333333333,3.483333333333333,4.9,0.0,192.0,260.0,33.0,25.166666666666668,1.1875,17.0,11.5,1.35,15.0,12.875,1.3333333333333333,13.0,10.583333333333334,1.8,3.0,2.2916666666666665,0.30000000000000004,PM2.5,1.8,12,2024,False
2024-12-26,6.4,5.329166666666667,97.20833333333333,1.9291666666666665,2.7,0.30000000000000004,0.0,102.0,28.0,18.916666666666668,1.0833333333333333,10.0,7.583333333333333,1.0,16.0,9.166666666666666,1.3888888888888888,13.0,7.833333333333333,1.8,2.0,2.0,0.2,PM2.5,1.8,12,2024,False
2024-12-27,3.4,1.5,97.0,1.2208333333333334,1.8,0.1,0.0,165.0,27.0,16.291666666666668,1.0625,19.0,9.708333333333334,1.45,9.0,5.25,1.0,7.0,3.7916666666666665,1.2,2.0,2.0,0.2,NO2,1.45,12,2024,False
2024-12-28,-0.5,-1.575,95.58333333333333,0.9,1.4,0.0,0.0,165.0,11.0,5.75,0.4583333333333333,21.0,16.541666666666668,1.55,20.0,12.791666666666666,1.6111111111111112,18.0,11.291666666666666,2.2,3.0,2.125,0.30000000000000004,PM2.5,2.2,12,2024,False
2024-12-29,1.5,-1.3458333333333332,94.70833333333333,3.829166666666667,6.3,0.0,182.0,179.0,16.0,7.083333333333333,0.6666666666666666,30.0,23.291666666666668,2.0,32.0,17.5,2.185185185185185,29.0,16.0,2.9333333333333336,3.0,2.4583333333333335,0.30000000000000004,PM2.5,2.9333333333333336,12,2024,False
