date,temp_max_c,temp_mean_c,humidity_mean_pct,wind_mean_ms,wind_max_ms,precip_sum_mm,sunshine_sum_h,global_radiation_sum_j_cm2,O3_max,O3_mean,O3_score,NO2_max,NO2_mean,NO2_score,PM10_max,PM10_mean,PM10_score,PM2.5_max,PM2.5_mean,PM2.5_score,SO2_max,SO2_mean,SO2_score,dominant_pollutant,dominant_score,month,year,hot_day
2019-08-10,26.4,22.245833333333334,67.125,5.641666666666667,9.0,0.5,306.0,0.0,67.7,48.64166666666667,1.9104166666666667,30.9,20.758333333333333,2.03,24.3,15.420833333333334,1.85,,,,2.3,1.0458333333333334,0.22999999999999998,NO2,2.03,8,2019,False
2019-08-11,26.2,19.175,65.20833333333333,3.3000000000000003,6.4,1.3,464.0,0.0,83.2,43.95416666666667,2.1555555555555554,52.3,30.6125,2.743333333333333,20.3,14.5375,1.6277777777777778,,,,6.1,1.4583333333333333,0.61,NO2,2.743333333333333,8,2019,False
2019-08-12,22.6,16.900000000000002,77.66666666666667,3.5541666666666667,5.6,4.8,541.0,0.0,72.3,36.65416666666667,2.0041666666666664,38.3,26.962500000000002,2.2766666666666664,29.4,17.954166666666666,2.088888888888889,,,,3.7,1.4124999999999999,0.37000000000000005,NO2,2.2766666666666664,8,2019,False
2019-08-13,21.8,16.545833333333334,68.20833333333333,3.970833333333333,5.3,0.0,444.0,0.0,75.1,42.362500000000004,2.0430555555555556,36.4,25.087500000000002,2.2133333333333334,39.9,17.67083333333333,2.477777777777778,,,,0.8,0.8000000000000002,0.08000000000000002,PM10,2.477777777777778,8,2019,False
2019-08-14,21.9,17.216666666666665,63.0,2.3041666666666667,4.6,0.0,496.0,0.0,70.6,48.55833333333334,1.9708333333333332,53.6,25.175,2.7866666666666666,20.9,11.2125,1.661111111111111,,,,1.7,0.8875000000000001,0.17,NO2,2.7866666666666666,8,2019,False
2019-08-15,22.2,16.970833333333335,81.29166666666667,3.783333333333333,8.7,3.6,86.0,0.0,52.2,27.775000000000002,1.5875,60.5,34.0625,3.0125,29.9,15.641666666666666,2.107407407407407,,,,8.8,1.6041666666666667,0.8800000000000001,NO2,3.0125,8,2019,False
2019-08-16,23.9,18.441666666666666,69.41666666666667,3.4166666666666665,5.1,0.0,574.0,0.0,67.2,39.13333333333333,1.9,59.3,26.629166666666666,2.9766666666666666,23.1,12.6625,1.7833333333333332,,,,3.3,1.1916666666666667,0.33,NO2,2.9766666666666666,8,2019,False
2019-08-17,21.9,17.808333333333334,82.625,3.0749999999999997,6.4,3.0,7.0,0.0,51.8,22.645833333333332,1.5791666666666666,76.4,39.65833333333333,3.41,23.0,15.766666666666666,1.7777777777777777,,,,9.5,2.3291666666666666,0.9500000000000001,NO2,3.41,8,2019,False
2019-08-18,28.7,21.083333333333332,80.91666666666667,5.104166666666667,10.9,15.799999999999999,285.0,0.0,55.1,34.8375,1.6479166666666667,40.2,21.77916666666667,2.34,14.1,9.262500000000001,1.2833333333333332,,,,6.3,1.8333333333333333,0.63,NO2,2.34,8,2019,False
2019-08-19,24.7,19.6125,69.20833333333333,3.125,5.2,0.0,509.0,0.0,77.5,39.65,2.076388888888889,45.9,25.9875,2.53,40.9,15.154166666666667,2.5148148148148146,,,,1.4,0.8416666666666667,0.13999999999999999,NO2,2.53,8,2019,False
2019-08-20,20.8,16.5125,69.875,1.5166666666666666,3.7,0.0,0.0,0.0,63.3,33.17916666666667,1.8187499999999999,52.9,32.262499999999996,2.763333333333333,24.2,14.245833333333332,1.8444444444444443,,,,5.8,1.2916666666666667,0.58,NO2,2.763333333333333,8,2019,False
2019-08-21,23.8,17.6,65.75,1.6375,3.8,0.0,591.0,0.0,93.9,37.675000000000004,2.3041666666666667,53.2,35.675000000000004,2.7733333333333334,30.6,19.358333333333334,2.1333333333333333,,,,5.2,1.3625,0.52,NO2,2.7733333333333334,8,2019,False
2019-08-22,26.0,19.2625,55.875,2.1083333333333334,3.1,0.0,798.0,0.0,114.7,60.15,2.5930555555555554,56.2,34.12083333333333,2.8733333333333335,27.9,17.412499999999998,2.033333333333333,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,2.8733333333333335,8,2019,False
2019-08-23,28.6,20.7375,53.125,2.125,3.5,0.0,797.0,0.0,121.9,65.425,2.6930555555555555,60.4,34.708333333333336,3.01,29.5,21.1375,2.0925925925925926,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,3.01,8,2019,False
2019-08-24,29.3,22.691666666666666,50.333333333333336,2.1875,3.6,0.0,790.0,0.0,121.6,67.80416666666666,2.6888888888888887,68.8,33.958333333333336,3.2199999999999998,39.1,22.604166666666668,2.448148148148148,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,3.2199999999999998,8,2019,False
2019-08-25,31.2,25.037499999999998,55.791666666666664,1.8541666666666667,2.7,0.0,667.0,0.0,144.1,81.68333333333332,3.0010416666666666,69.0,27.229166666666668,3.225,33.7,27.6875,2.2481481481481485,,,,2.0,0.8500000000000001,0.2,NO2,3.225,8,2019,True
2019-08-26,32.8,24.816666666666666,59.791666666666664,1.5833333333333333,2.7,0.0,603.0,0.0,131.3,61.06666666666666,2.823611111111111,105.8,46.0625,4.116,43.4,31.366666666666664,2.607407407407407,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,4.116,8,2019,True
2019-08-27,33.0,25.84166666666667,56.958333333333336,1.6791666666666665,2.4,0.0,688.0,0.0,152.7,68.89545454545454,3.0906249999999997,93.4,47.61818181818182,3.835,37.1,29.5625,2.3740740740740742,,,,3.7,1.1409090909090909,0.37000000000000005,NO2,3.835,8,2019,True
2019-08-28,33.2,24.1125,64.25,2.5916666666666663,5.1,1.2,457.0,0.0,115.8,60.15416666666667,2.6083333333333334,76.6,45.0875,3.415,38.1,26.204166666666666,2.411111111111111,,,,4.7,1.1791666666666667,0.47000000000000003,NO2,3.415,8,2019,True
2019-08-29,30.6,23.837500000000002,65.95833333333333,1.7647058823529411,4.7,0.0,484.0,0.0,107.6,57.18333333333334,2.4944444444444445,66.3,37.69583333333333,3.1574999999999998,38.3,25.804166666666664,2.4185185185185185,,,,4.2,1.175,0.42000000000000004,NO2,3.1574999999999998,8,2019,False
2019-08-30,29.9,23.333333333333332,57.916666666666664,2.37,3.5,0.0,391.0,0.0,110.2,67.55833333333334,2.5305555555555554,72.0,34.77916666666667,3.3,34.5,23.704166666666666,2.2777777777777777,,,,6.3,1.1333333333333333,0.63,NO2,3.3,8,2019,False
2019-08-31,32.8,24.912499999999998,51.083333333333336,2.629166666666667,3.9,0.0,0.0,0.0,136.5,71.07083333333334,2.895833333333333,99.3,40.62916666666667,3.9825,34.8,22.34583333333333,2.2888888888888888,,,,1.9,0.8666666666666667,0.19,NO2,3.9825,8,2019,True
2019-09-01,26.4,20.569565217391304,62.91304347826087,4.0260869565217385,6.4,0.1,0.0,0.0,81.9,61.21304347826087,2.1375,90.9,17.86521739130435,3.7725,28.9,14.891304347826088,2.0703703703703704,,,,2.5,1.0391304347826087,0.25,NO2,3.7725,9,2019,False
2019-09-02,22.0,16.729166666666668,55.0,2.6083333333333334,4.5,0.0,0.0,0.0,81.8,52.31666666666666,2.136111111111111,48.8,23.770833333333332,2.6266666666666665,19.5,10.216666666666667,1.5833333333333333,,,,2.6,0.9750000000000001,0.26,NO2,2.6266666666666665,9,2019,False
2019-09-03,25.4,16.575,55.166666666666664,2.4541666666666666,4.7,0.0,0.0,0.0,84.2,43.13333333333333,2.1694444444444443,61.6,37.1625,3.04,39.5,18.495833333333334,2.462962962962963,,,,7.8,1.4708333333333332,0.78,NO2,3.04,9,2019,False
2019-09-04,26.6,18.579166666666666,59.875,3.1458333333333335,6.6,0.0,0.0,0.0,85.4,44.5625,2.1861111111111113,52.9,33.262499999999996,2.763333333333333,32.6,18.870833333333334,2.2074074074074073,,,,5.3,1.4416666666666667,0.53,NO2,2.763333333333333,9,2019,False
2019-09-05,20.0,16.579166666666666,65.66666666666667,4.125,7.1,0.6,0.0,0.0,68.4,47.5875,1.925,49.3,17.825,2.643333333333333,34.7,15.104166666666666,2.285185185185185,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,2.643333333333333,9,2019,False
2019-09-06,20.6,14.566666666666668,58.375,2.370833333333333,4.0,0.0,571.0,0.0,67.9,41.229166666666664,1.9145833333333333,79.2,32.67916666666667,3.48,81.5,16.595833333333335,3.763888888888889,,,,2.6,0.9,0.26,PM10,3.763888888888889,9,2019,False
2019-09-07,15.0,12.004166666666668,83.29166666666667,1.6583333333333332,3.9,4.7,0.0,0.0,40.1,17.787499999999998,1.3354166666666667,67.5,47.69583333333333,3.1875,27.4,18.325,2.0148148148148146,,,,2.0,0.8500000000000001,0.2,NO2,3.1875,9,2019,False
2019-09-08,15.5,13.045833333333334,88.91666666666667,2.283333333333333,3.7,13.4,2.0,0.0,57.9,25.245833333333334,1.7062499999999998,37.0,21.820833333333336,2.2333333333333334,34.0,17.087500000000002,2.259259259259259,,,,0.8,0.8000000000000002,0.08000000000000002,PM10,2.259259259259259,9,2019,False
2019-09-09,17.1,13.075000000000001,82.45833333333333,2.4458333333333333,4.4,3.0,113.0,0.0,51.0,27.712500000000002,1.5625,65.9,29.479166666666668,3.1475,40.0,17.158333333333335,2.4814814814814814,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,3.1475,9,2019,False
2019-09-10,20.6,12.408333333333333,75.41666666666667,1.6624999999999999,2.7,0.0,488.0,0.0,82.6,26.56086956521739,2.147222222222222,66.6,36.770833333333336,3.165,42.4,18.020833333333332,2.5703703703703704,,,,2.9,0.9958333333333335,0.29,NO2,3.165,9,2019,False
2019-09-11,22.1,14.433333333333332,67.125,2.529166666666667,6.2,0.0,486.0,0.0,75.4,31.308333333333334,2.0472222222222225,66.4,46.10833333333333,3.16,53.6,20.333333333333332,2.985185185185185,,,,18.9,2.1666666666666665,1.4449999999999998,NO2,3.16,9,2019,False
2019-09-12,23.6,18.716666666666665,70.5,3.2291666666666665,5.8,0.1,307.0,0.0,65.5,28.712500000000002,1.8645833333333333,64.2,34.9375,3.105,33.7,15.745833333333332,2.2481481481481485,,,,2.2,0.9333333333333335,0.22000000000000003,NO2,3.105,9,2019,False
2019-09-13,22.7,17.349999999999998,79.58333333333333,2.3625000000000003,4.2,0.0,154.0,0.0,46.5,15.683333333333332,1.46875,59.2,34.791666666666664,2.9733333333333336,34.4,15.825000000000001,2.274074074074074,,,,1.2,0.8166666666666668,0.12,NO2,2.9733333333333336,9,2019,False
2019-09-14,23.3,17.766666666666666,63.083333333333336,3.5541666666666667,5.4,0.0,700.0,0.0,80.3,46.73333333333333,2.1152777777777776,34.3,19.67083333333333,2.143333333333333,19.1,11.158333333333333,1.5611111111111111,,,,1.9,0.8458333333333333,0.19,NO2,2.143333333333333,9,2019,False
2019-09-15,27.0,17.504166666666666,63.333333333333336,2.158333333333333,3.5,0.0,716.0,0.0,98.6,40.9625,2.3694444444444445,83.7,40.40416666666667,3.5925000000000002,21.8,16.1875,1.7111111111111112,,,,11.8,2.1708333333333334,1.09,NO2,3.5925000000000002,9,2019,False
2019-09-16,22.7,16.162499999999998,68.875,1.8291666666666666,4.0,0.1,34.0,0.0,89.5,32.641666666666666,2.2430555555555554,77.0,52.28333333333333,3.425,35.0,19.212500000000002,2.2962962962962963,,,,9.9,2.254166666666667,0.9900000000000001,NO2,3.425,9,2019,False
2019-09-17,18.8,16.587500000000002,59.541666666666664,4.058333333333334,6.7,0.0,518.0,0.0,72.5,47.770833333333336,2.0069444444444446,45.3,21.1125,2.51,23.5,13.895833333333334,1.8055555555555554,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,2.51,9,2019,False
2019-09-18,18.6,12.808333333333332,58.166666666666664,2.983333333333333,4.2,0.0,649.0,0.0,69.5,43.449999999999996,1.9479166666666665,55.8,25.6125,2.86,34.2,20.291666666666668,2.2666666666666666,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,2.86,9,2019,False
2019-09-19,17.1,12.583333333333334,54.5,4.2124999999999995,6.4,0.0,682.0,0.0,72.5,41.291666666666664,2.0069444444444446,53.0,29.3875,2.7666666666666666,21.2,15.916666666666666,1.6777777777777776,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,2.7666666666666666,9,2019,False
2019-09-20,19.0,12.1625,54.291666666666664,2.6791666666666667,4.1,0.0,663.0,0.0,65.0,26.025000000000002,1.8541666666666665,80.9,44.6625,3.5225,50.4,21.425,2.8666666666666667,,,,1.2,0.8166666666666668,0.12,NO2,3.5225,9,2019,False
2019-09-21,24.3,15.125,49.458333333333336,3.5708333333333333,6.1,0.0,700.0,0.0,64.8,24.383333333333336,1.8499999999999999,87.4,48.824999999999996,3.685,61.5,20.291666666666668,3.2083333333333335,,,,2.3,0.9750000000000001,0.22999999999999998,NO2,3.685,9,2019,False
2019-09-22,24.9,17.054166666666667,54.041666666666664,2.154166666666667,4.1,0.0,521.0,0.0,62.5,30.679166666666664,1.8020833333333333,74.8,47.35833333333333,3.37,29.5,18.6875,2.0925925925925926,,,,12.1,2.3541666666666665,1.105,NO2,3.37,9,2019,False
2019-09-23,20.3,16.4875,78.0,3.079166666666667,5.4,7.6,145.0,0.0,59.6,26.5625,1.7416666666666667,74.0,39.875,3.35,28.7,14.950000000000001,2.062962962962963,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,3.35,9,2019,False
2019-09-24,18.7,13.833333333333334,87.75,1.6333333333333335,2.6,1.3000000000000003,86.0,0.0,27.9,12.166666666666666,1.08125,56.1,37.44583333333333,2.87,66.0,19.891666666666666,3.3333333333333335,,,,0.8,0.8000000000000002,0.08000000000000002,PM10,3.3333333333333335,9,2019,False
2019-09-25,19.2,15.466666666666667,84.29166666666667,4.279166666666667,7.1,2.2,181.0,0.0,42.9,26.71666666666667,1.3937499999999998,47.3,28.650000000000002,2.5766666666666667,19.2,11.158333333333333,1.5666666666666664,,,,6.3,1.1791666666666667,0.63,NO2,2.5766666666666667,9,2019,False
2019-09-26,17.6,15.520833333333334,93.125,3.579166666666667,4.6,1.9,0.0,0.0,20.5,12.478260869565217,0.8541666666666666,41.8,31.14090909090909,2.393333333333333,23.6,13.804166666666667,1.8111111111111111,,,,10.9,2.4545454545454546,1.045,NO2,2.393333333333333,9,2019,False
2019-09-27,16.4,15.120833333333332,91.5,3.9458333333333333,5.4,9.7,93.0,0.0,40.3,27.758333333333336,1.3395833333333331,44.6,29.770833333333332,2.486666666666667,26.9,14.458333333333334,1.9944444444444445,,,,12.7,2.6166666666666667,1.135,NO2,2.486666666666667,9,2019,False
2019-09-28,18.3,14.516666666666666,80.25,4.770833333333333,8.6,0.0,144.0,0.0,45.7,24.604166666666668,1.4520833333333334,54.3,27.825,2.81,20.5,11.549999999999999,1.6388888888888888,,,,2.6,0.9916666666666667,0.26,NO2,2.81,9,2019,False
2019-09-29,20.0,15.5,77.75,5.341666666666666,9.1,1.5,144.0,0.0,49.7,31.704166666666666,1.5354166666666667,46.5,29.45,2.55,16.4,9.9,1.411111111111111,,,,9.7,2.6416666666666666,0.97,NO2,2.55,9,2019,False
2019-09-30,18.5,15.908333333333333,68.70833333333333,6.820833333333333,9.7,5.300000000000001,75.0,0.0,56.0,41.012499999999996,1.6666666666666665,48.2,22.90416666666667,2.606666666666667,33.0,15.1625,2.2222222222222223,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,2.606666666666667,9,2019,False
2019-10-01,19.3,14.834782608695651,86.47826086956522,4.3130434782608695,7.6,5.3,15.0,0.0,32.2,18.23913043478261,1.1708333333333334,53.2,34.20434782608696,2.7733333333333334,25.6,17.726086956521737,1.9222222222222223,,,,7.7,2.0869565217391304,0.77,NO2,2.7733333333333334,10,2019,False
2019-10-02,15.5,13.237499999999999,74.20833333333333,4.820833333333334,6.9,0.2,130.0,0.0,54.7,35.50833333333333,1.6395833333333334,48.8,24.445833333333336,2.6266666666666665,17.2,9.658333333333333,1.4555555555555555,,,,4.3,1.2125000000000001,0.43,NO2,2.6266666666666665,10,2019,False
2019-10-03,14.3,10.233333333333333,78.70833333333333,3.8166666666666664,5.6,0.39999999999999997,68.0,0.0,38.9,28.554166666666664,1.3104166666666666,41.5,26.099999999999998,2.3833333333333333,16.0,11.2125,1.3888888888888888,,,,1.2,0.8166666666666668,0.12,NO2,2.3833333333333333,10,2019,False
2019-10-04,12.3,9.483333333333333,94.33333333333333,2.7624999999999997,5.1,5.6,1.0,0.0,22.8,8.079166666666667,0.95,53.4,39.28333333333333,2.78,27.8,14.733333333333334,2.0296296296296297,,,,2.5,0.9791666666666666,0.25,NO2,2.78,10,2019,False
2019-10-05,13.1,11.304166666666667,76.375,4.0249999999999995,5.4,0.1,55.0,0.0,50.0,34.62916666666667,1.5416666666666665,38.5,20.0625,2.283333333333333,15.8,6.766666666666667,1.3777777777777778,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,2.283333333333333,10,2019,False
2019-10-06,9.0,8.2875,89.95833333333333,4.283333333333333,5.3,16.4,0.0,0.0,23.2,16.458333333333332,0.9666666666666666,34.1,25.53333333333333,2.1366666666666667,21.3,13.4375,1.6833333333333333,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,2.1366666666666667,10,2019,False
2019-10-07,12.1,10.0,87.25,2.6416666666666666,5.3,0.3,0.0,0.0,38.3,19.0,1.2979166666666666,49.7,32.266666666666666,2.6566666666666667,25.6,13.479166666666666,1.9222222222222223,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,2.6566666666666667,10,2019,False
2019-10-08,13.2,11.950000000000001,96.08333333333333,3.9916666666666667,5.9,22.0,0.0,0.0,24.6,13.295833333333334,1.0125,42.0,32.083333333333336,2.4,25.2,11.041666666666666,1.9,,,,7.0,2.4166666666666665,0.7000000000000001,NO2,2.4,10,2019,False
2019-10-09,13.9,11.424999999999999,89.45833333333333,4.545833333333333,6.4,2.9,122.0,0.0,40.2,24.775000000000002,1.3375,48.6,33.69583333333333,2.62,28.5,12.833333333333334,2.0555555555555554,,,,4.6,1.0583333333333333,0.45999999999999996,NO2,2.62,10,2019,False
2019-10-10,15.6,11.804166666666667,79.625,5.020833333333333,7.5,2.2,238.0,0.0,45.9,33.47083333333333,1.4562499999999998,43.3,30.52916666666667,2.4433333333333334,59.3,15.424999999999999,3.147222222222222,,,,2.1,0.9250000000000002,0.21000000000000002,PM10,3.147222222222222,10,2019,False
2019-10-11,17.5,12.016666666666666,86.83333333333333,3.0500000000000003,5.3,0.0,32.0,0.0,29.2,13.225,1.1083333333333334,56.7,36.35,2.89,27.6,19.041666666666668,2.022222222222222,,,,5.9,2.1708333333333334,0.5900000000000001,NO2,2.89,10,2019,False
2019-10-12,22.1,14.6625,81.66666666666667,3.3541666666666665,6.5,0.3,398.0,0.0,55.1,17.275000000000002,1.6479166666666667,67.2,44.84583333333333,3.18,42.2,26.587500000000002,2.562962962962963,,,,5.2,1.2916666666666667,0.52,NO2,3.18,10,2019,False
2019-10-13,24.3,18.0625,78.29166666666667,2.8249999999999997,5.0,0.0,497.0,0.0,56.4,20.329166666666666,1.6749999999999998,74.5,40.666666666666664,3.3625,40.0,24.508333333333336,2.4814814814814814,,,,6.6,1.6333333333333335,0.66,NO2,3.3625,10,2019,False
2019-10-14,23.9,17.337500000000002,77.58333333333333,2.0708333333333333,3.7,0.0,597.0,0.0,50.9,12.920833333333334,1.5604166666666666,99.4,51.6625,3.9850000000000003,186.0,40.025,5.0,,,,3.5,1.3333333333333333,0.35000000000000003,PM10,5.0,10,2019,False
2019-10-15,19.8,15.054166666666667,85.70833333333333,2.5791666666666666,5.2,1.1,153.0,0.0,35.2,11.075000000000001,1.2333333333333334,73.0,46.85833333333333,3.325,65.4,31.837500000000002,3.316666666666667,,,,8.8,1.4666666666666668,0.8800000000000001,NO2,3.325,10,2019,False
2019-10-16,14.8,12.741666666666667,86.16666666666667,3.9125,5.8,1.4,80.0,0.0,46.6,24.349999999999998,1.4708333333333332,59.1,32.483333333333334,2.97,24.4,13.895833333333334,1.8555555555555554,,,,4.6,1.4458333333333335,0.45999999999999996,NO2,2.97,10,2019,False
2019-10-17,16.9,14.225,81.5,3.5583333333333336,5.2,10.299999999999999,39.0,0.0,30.1,17.254166666666666,1.1270833333333334,56.4,40.983333333333334,2.88,26.3,16.6375,1.9611111111111112,,,,11.1,4.05,1.055,NO2,2.88,10,2019,False
2019-10-18,16.3,13.954166666666666,85.33333333333333,4.479166666666667,8.4,1.4,165.0,0.0,49.1,24.729166666666668,1.5229166666666667,70.7,35.35,3.2675,38.0,18.554166666666667,2.4074074074074074,,,,7.3,2.4208333333333334,0.73,NO2,3.2675,10,2019,False
2019-10-19,15.5,12.3375,88.33333333333333,2.4875000000000003,4.7,0.0,7.0,0.0,32.4,11.0875,1.175,66.3,41.6875,3.1574999999999998,186.8,25.958333333333332,5.0,,,,2.4,1.05,0.24,PM10,5.0,10,2019,False
2019-10-20,17.4,14.758333333333333,91.0,2.25,4.1,4.2,40.0,0.0,37.6,15.283333333333333,1.2833333333333332,45.0,30.65416666666667,2.5,24.3,18.05,1.85,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,2.5,10,2019,False
2019-10-21,17.3,14.858333333333334,86.83333333333333,2.6083333333333334,5.2,0.2,58.0,0.0,42.0,11.362499999999999,1.375,49.1,37.25,2.6366666666666667,68.9,24.229166666666668,3.413888888888889,,,,8.2,1.4833333333333334,0.82,PM10,3.413888888888889,10,2019,False
2019-10-22,17.8,13.108333333333334,79.16666666666667,1.6458333333333333,2.9,0.0,349.0,0.0,30.6,13.220833333333333,1.1375,53.3,39.270833333333336,2.7766666666666664,83.0,22.962500000000002,3.8055555555555554,,,,0.8,0.8000000000000002,0.08000000000000002,PM10,3.8055555555555554,10,2019,False
2019-10-23,15.4,12.620833333333332,84.875,3.6666666666666665,5.0,0.0,0.0,0.0,11.6,6.3,0.4833333333333333,48.3,37.270833333333336,2.61,67.0,35.329166666666666,3.361111111111111,,,,0.8,0.8000000000000002,0.08000000000000002,PM10,3.361111111111111,10,2019,False
2019-10-24,17.6,13.691666666666668,89.66666666666667,2.316666666666667,3.5,0.0,159.0,0.0,11.3,4.478260869565218,0.4708333333333333,53.6,34.55217391304348,2.7866666666666666,56.5,36.5,3.0694444444444446,,,,3.2,1.3782608695652174,0.32000000000000006,PM10,3.0694444444444446,10,2019,False
2019-10-25,17.2,13.195833333333333,82.875,3.3791666666666664,6.6,0.0,423.0,0.0,38.9,12.304166666666667,1.3104166666666666,68.7,46.55416666666667,3.2175000000000002,281.3,35.458333333333336,5.0,,,,2.2,0.9125000000000001,0.22000000000000003,PM10,5.0,10,2019,False
2019-10-26,18.1,11.133333333333333,90.58333333333333,2.1708333333333334,3.7,0.0,319.0,0.0,26.2,5.2875000000000005,1.0458333333333334,66.8,44.6625,3.17,71.0,32.99583333333333,3.4722222222222223,,,,3.7,1.25,0.37000000000000005,PM10,3.4722222222222223,10,2019,False
2019-10-27,13.5,9.443999999999999,92.24,2.2,4.6,4.5,24.0,0.0,39.7,14.856,1.3270833333333334,50.0,35.576,2.6666666666666665,32.5,17.604,2.2037037037037037,,,,0.8,0.8,0.08000000000000002,NO2,2.6666666666666665,10,2019,False
2019-10-28,6.9,4.3875,96.875,2.0124999999999997,3.1,0.0,23.0,0.0,9.3,2.620833333333333,0.3875,52.8,38.479166666666664,2.76,30.7,21.8,2.137037037037037,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,2.76,10,2019,False
2019-10-29,9.9,6.983333333333333,83.58333333333333,3.75,5.6,0.0,53.0,0.0,43.8,13.620833333333332,1.4124999999999999,57.2,35.4625,2.9066666666666667,26.6,16.658333333333335,1.9777777777777779,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,2.9066666666666667,10,2019,False
2019-10-30,8.8,5.5125,74.33333333333333,4.316666666666667,5.5,0.0,252.0,0.0,27.4,12.24705882352941,1.0708333333333333,54.8,41.45882352941176,2.8266666666666667,19.6,13.664705882352942,1.588888888888889,,,,0.8,0.8,0.08000000000000002,NO2,2.8266666666666667,10,2019,False
2019-10-31,9.8,4.566666666666666,71.20833333333333,3.9125,5.1,0.0,536.0,0.0,35.6,15.986363636363636,1.2416666666666667,77.3,41.18636363636364,3.4325,30.2,17.64,2.1185185185185187,,,,0.8,0.8,0.08000000000000002,NO2,3.4325,10,2019,False
2019-11-01,11.2,6.234782608695652,91.95652173913044,2.904347826086956,4.8,7.0,0.0,0.0,14.2,3.526086956521739,0.5916666666666666,54.3,37.68260869565218,2.81,56.3,31.8,3.0638888888888887,,,,0.8,0.8,0.08000000000000002,PM10,3.0638888888888887,11,2019,False
2019-11-02,17.0,13.375,87.70833333333333,5.1125,7.4,2.2,52.0,0.0,40.8,26.412499999999998,1.3499999999999999,37.9,27.883333333333336,2.263333333333333,17.5,9.233333333333333,1.4722222222222223,,,,3.1,1.1625,0.31000000000000005,NO2,2.263333333333333,11,2019,False
2019-11-03,14.7,12.104166666666666,88.33333333333333,3.495833333333333,4.7,2.7,25.0,0.0,46.9,36.670833333333334,1.4770833333333333,45.5,27.166666666666668,2.5166666666666666,10.1,5.095833333333333,1.0611111111111111,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,2.5166666666666666,11,2019,False
2019-11-04,12.4,10.545833333333333,89.33333333333333,4.3999999999999995,6.5,7.8,84.0,0.0,42.9,28.65416666666667,1.3937499999999998,49.6,32.145833333333336,2.6533333333333333,13.0,7.545833333333333,1.2222222222222223,,,,4.0,1.3666666666666665,0.4,NO2,2.6533333333333333,11,2019,False
2019-11-05,11.9,8.924999999999999,85.70833333333333,3.220833333333333,5.4,0.30000000000000004,292.0,0.0,49.4,26.58695652173913,1.5291666666666666,68.2,37.278260869565216,3.205,32.4,14.454166666666666,2.1999999999999997,,,,4.2,1.1217391304347826,0.42000000000000004,NO2,3.205,11,2019,False
2019-11-06,11.3,8.720833333333333,90.91666666666667,2.8166666666666664,4.6,1.1,12.0,0.0,24.0,9.541666666666666,1.0,50.4,40.03333333333333,2.6799999999999997,26.6,17.6125,1.9777777777777779,,,,7.4,1.3958333333333333,0.7400000000000001,NO2,2.6799999999999997,11,2019,False
2019-11-07,11.1,8.4375,87.45833333333333,3.875,6.4,1.1,87.0,0.0,26.1,15.920833333333334,1.04375,51.7,33.862500000000004,2.7233333333333336,19.6,12.575000000000001,1.588888888888889,,,,6.2,1.4000000000000001,0.6200000000000001,NO2,2.7233333333333336,11,2019,False
2019-11-08,8.0,5.695833333333333,91.83333333333333,2.1999999999999997,4.9,4.9,0.0,0.0,36.9,7.925,1.2687499999999998,60.9,43.34166666666667,3.0225,27.6,15.833333333333334,2.022222222222222,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,3.0225,11,2019,False
2019-11-09,9.8,5.658333333333334,88.83333333333333,2.6750000000000003,6.3,1.0,302.0,0.0,31.2,13.8375,1.15,66.5,41.61666666666667,3.1625,25.4,14.5625,1.911111111111111,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,3.1625,11,2019,False
2019-11-10,3.8,2.3249999999999997,95.33333333333333,2.470833333333333,4.3,0.0,0.0,0.0,14.9,7.6000000000000005,0.6208333333333333,54.9,33.395833333333336,2.83,29.9,17.966666666666665,2.107407407407407,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,2.83,11,2019,False
2019-11-11,3.3,2.8041666666666667,91.29166666666667,2.433333333333333,3.9,2.4,0.0,0.0,11.4,5.6625000000000005,0.475,45.4,34.75,2.513333333333333,35.2,19.875,2.303703703703704,,,,0.8,0.8000000000000002,0.08000000000000002,NO2,2.513333333333333,11,2019,False
